reach,sapm,slpm,stance,stk_acc,stk_def,sub_avg,td_acc,td_avg,td_def,weight,wins,losses,draws,age,height
4.0,0.9099999999999997,0.79,0.0,8.0,-11.0,2.1999999999999997,-14.0,0.2200000000000002,4.0,10.0,1.0,-1.0,-2.0,-6.0,-1.0
1.0,0.4299999999999997,-1.5699999999999994,0.0,0.0,3.0,0.5,-24.0,0.6,-9.0,-15.0,-15.0,-1.0,0.0,1.0,1.0
3.0,-1.81,2.0599999999999996,0.0,-23.0,28.0,0.0,5.0,1.1400000000000001,3.0,25.0,6.0,2.0,0.0,-6.0,4.0
-4.0,-1.94,-0.98,0.0,0.0,-6.0,-1.0,15.0,-1.06,37.0,0.0,-6.0,-3.0,0.0,-7.0,-2.0
0.0,-0.9300000000000002,0.9300000000000002,2.0,18.0,-2.0,-1.1,-17.0,0.42999999999999994,-24.0,0.0,2.0,3.0,0.0,10.0,1.0
-5.0,3.28,-2.57,0.0,-13.0,-24.0,1.0,-10.0,0.040000000000000036,-60.0,-15.0,-13.0,-5.0,1.0,-4.0,-8.0
11.0,-2.6400000000000006,4.62,3.0,37.0,24.0,-11.7,33.0,0.4,78.0,20.0,11.0,5.0,0.0,-4.0,7.0
-2.0,1.4299999999999997,1.2000000000000002,0.0,6.0,-10.0,0.5,-23.0,-0.53,-53.0,0.0,0.0,-2.0,0.0,2.0,-2.0
-1.0,0.6699999999999999,1.5,0.0,9.0,3.0,0.09999999999999998,12.0,-0.11999999999999988,-5.0,0.0,-2.0,-6.0,0.0,3.0,-1.0
4.0,0.79,-0.18999999999999995,-2.0,-8.0,-2.0,0.1,-16.0,0.3599999999999999,20.0,-15.0,-3.0,0.0,0.0,5.0,3.0
2.0,-0.5699999999999998,-0.4900000000000002,2.0,2.0,3.0,0.5,16.0,2.16,12.0,15.0,5.0,4.0,0.0,1.0,0.0
-2.0,0.6499999999999999,-0.7999999999999998,0.0,-4.0,-4.0,-0.5,7.0,0.8700000000000001,29.0,10.0,4.0,-2.0,1.0,-2.0,0.0
0.0,-0.48,1.9999999999999998,0.0,9.0,11.0,-0.5,-2.0,-2.05,60.0,20.0,2.0,3.0,0.0,1.0,-1.0
-1.0,0.4099999999999997,0.77,3.0,1.0,-8.0,-0.9000000000000001,-40.0,-3.17,79.0,15.0,-6.0,3.0,0.0,-3.0,1.0
3.0,0.8000000000000003,3.5500000000000007,0.0,-5.0,10.0,-0.4999999999999999,-16.0,-3.52,45.0,0.0,10.0,-2.0,0.0,2.0,-3.0
0.0,-0.79,2.06,0.0,19.0,0.0,-0.4,24.0,-0.020000000000000018,4.0,0.0,7.0,7.0,1.0,4.0,0.0
-5.0,-0.9100000000000001,1.1600000000000001,0.0,28.0,5.0,0.0,13.0,1.99,-58.0,0.0,1.0,-1.0,1.0,8.0,-3.0
6.0,0.7499999999999998,0.010000000000000009,0.0,-17.0,-4.0,-1.2,-50.0,-3.66,-26.0,-10.0,1.0,5.0,0.0,10.0,4.0
4.0,0.5899999999999999,-0.38000000000000034,0.0,-14.0,4.0,2.4,-3.0,0.06999999999999984,-58.0,-20.0,42.0,4.0,1.0,3.0,-3.0
-4.0,-1.68,-0.5500000000000003,2.0,11.0,10.0,-0.6,15.0,-2.61,2.0,-20.0,10.0,3.0,0.0,6.0,-1.0
0.0,-0.040000000000000036,-0.09999999999999964,0.0,6.0,-11.0,4.0,35.0,5.52,18.0,10.0,-7.0,-8.0,0.0,-3.0,1.0
-3.0,-1.38,1.1300000000000003,0.0,-3.0,4.0,-0.1,2.0,0.07999999999999996,-1.0,20.0,5.0,-2.0,0.0,0.0,2.0
-1.0,-1.9600000000000002,-2.22,-2.0,5.0,-3.0,0.8,-55.0,1.5499999999999998,-28.0,0.0,8.0,3.0,0.0,-1.0,3.0
6.0,0.27,1.33,2.0,8.0,0.0,0.0,45.0,-1.01,0.0,10.0,-20.0,1.0,0.0,-9.0,4.0
-4.0,0.3900000000000001,1.7900000000000003,0.0,9.0,2.0,-0.09999999999999998,-42.0,-0.6299999999999999,-24.0,-15.0,-6.0,-3.0,0.0,-2.0,-4.0
7.0,0.69,2.3899999999999997,0.0,-2.0,0.0,0.2,-18.0,-2.73,-9.0,0.0,10.0,11.0,0.0,1.0,5.0
-1.0,1.42,1.6800000000000002,0.0,7.0,3.0,0.7000000000000001,-21.0,0.19999999999999996,-9.0,0.0,2.0,-9.0,-1.0,-6.0,-5.0
0.0,-0.05999999999999961,-1.2899999999999996,0.0,-3.0,8.0,0.0,-33.0,-0.74,-80.0,0.0,-11.0,-2.0,0.0,-5.0,-2.0
4.0,-3.25,1.6400000000000001,2.0,-2.0,21.0,0.4,-28.0,-2.03,-33.0,0.0,1.0,2.0,1.0,4.0,-1.0
2.0,0.81,-0.8400000000000003,0.0,9.0,-13.0,0.2,24.0,-1.17,9.0,10.0,-6.0,7.0,1.0,3.0,3.0
3.0,-4.640000000000001,-3.2800000000000002,2.0,1.0,10.0,0.0,50.0,4.98,33.0,0.0,7.0,0.0,0.0,-3.0,-2.0
-1.0,0.3900000000000001,0.81,0.0,8.0,2.0,0.8,-39.0,-0.27,3.0,-15.0,9.0,3.0,0.0,-6.0,2.0
2.0,-0.6299999999999999,-1.5,0.0,-17.0,-10.0,-0.7,-8.0,-0.15000000000000002,-13.0,55.0,16.0,3.0,0.0,1.0,0.0
1.0,-0.009999999999999787,0.6200000000000001,2.0,7.0,-1.0,0.4,27.0,0.41000000000000014,30.0,0.0,-8.0,-3.0,0.0,-4.0,2.0
5.0,0.4500000000000002,0.81,-2.0,-4.0,-7.0,0.6000000000000001,2.0,2.56,13.0,15.0,-1.0,-3.0,0.0,-7.0,-1.0
-2.0,-0.08999999999999986,-0.48,0.0,-9.0,1.0,-0.29999999999999993,-11.0,-1.91,16.0,0.0,4.0,-3.0,1.0,-3.0,0.0
0.0,-5.029999999999999,-3.1100000000000003,2.0,15.0,14.0,0.4,80.0,0.83,81.0,10.0,17.0,5.0,0.0,7.0,1.0
8.0,-1.23,0.3900000000000001,4.0,30.0,-11.0,1.0,-54.0,-3.0,-72.0,20.0,10.0,3.0,0.0,4.0,5.0
-1.0,-0.16000000000000014,0.71,-2.0,14.0,-16.0,1.1,-27.0,-0.59,-13.0,0.0,1.0,2.0,0.0,2.0,-2.0
-5.0,4.81,3.58,0.0,36.0,62.0,-21.9,-60.0,-5.5600000000000005,0.0,0.0,-1.0,1.0,0.0,-4.0,-3.0
2.0,1.3400000000000003,1.56,-2.0,6.0,-6.0,-0.7,-6.0,-0.56,26.0,0.0,5.0,0.0,0.0,0.0,5.0
-5.0,-0.6200000000000001,1.3399999999999999,2.0,-4.0,1.0,0.9,-11.0,1.34,0.0,0.0,-2.0,0.0,1.0,5.0,-1.0
1.0,-2.21,-0.75,2.0,-7.0,19.0,0.5,-35.0,0.4099999999999997,-6.0,15.0,7.0,6.0,0.0,5.0,-1.0
-2.0,-0.9700000000000002,0.029999999999999805,2.0,7.0,9.0,-1.8,20.0,2.43,-70.0,0.0,1.0,2.0,0.0,3.0,-2.0
2.0,-1.4500000000000002,1.5500000000000003,0.0,8.0,-3.0,0.6,0.0,-3.65,-8.0,10.0,22.0,5.0,0.0,-4.0,-2.0
-1.0,-1.0699999999999998,0.8899999999999997,0.0,7.0,0.0,0.0,28.0,0.92,-5.0,10.0,-3.0,3.0,0.0,0.0,0.0
-3.0,-0.06000000000000005,-0.6199999999999999,2.0,-5.0,13.0,-0.30000000000000004,16.0,1.0,37.0,0.0,9.0,-5.0,0.0,0.0,-2.0
7.0,-3.9800000000000004,-2.7299999999999995,-2.0,13.0,6.0,1.9,36.0,1.27,-12.0,0.0,-7.0,-4.0,-1.0,-4.0,2.0
4.0,-1.2500000000000002,1.7999999999999998,0.0,12.0,9.0,0.8,23.0,1.69,1.0,0.0,10.0,-1.0,0.0,-7.0,1.0
3.0,-0.4600000000000002,-0.7599999999999999,0.0,35.0,-21.0,1.3,33.0,2.2,19.0,-20.0,5.0,-2.0,-1.0,6.0,0.0
1.0,-0.29000000000000004,1.24,0.0,22.0,1.0,0.8,47.0,3.34,42.0,0.0,12.0,3.0,0.0,0.0,2.0
-6.0,-1.0499999999999998,-2.3299999999999996,-2.0,-1.0,7.0,0.6,6.0,2.46,10.0,-10.0,3.0,7.0,0.0,1.0,-2.0
-3.0,0.5800000000000001,-0.7600000000000002,1.0,25.0,-4.0,0.09999999999999998,27.0,0.97,4.0,-15.0,-6.0,-2.0,1.0,-4.0,-1.0
4.0,1.38,-0.5699999999999998,0.0,-8.0,-12.0,0.4,14.0,0.3900000000000001,-30.0,10.0,13.0,9.0,-1.0,6.0,1.0
4.0,-0.010000000000000231,2.04,-4.0,4.0,14.0,-0.8,10.0,1.15,31.0,0.0,-11.0,-8.0,-6.0,-5.0,3.0
-1.0,-0.27,-0.040000000000000036,0.0,-8.0,10.0,-0.5,-7.0,0.79,-84.0,-20.0,-4.0,-3.0,0.0,-4.0,0.0
0.0,0.6299999999999999,1.2200000000000002,0.0,15.0,-10.0,1.6,6.0,-0.98,-7.0,0.0,-6.0,1.0,0.0,4.0,0.0
0.0,-1.7199999999999998,1.9500000000000002,-2.0,14.0,17.0,3.1,2.0,-0.71,-43.0,15.0,-12.0,-4.0,-1.0,4.0,2.0
-2.0,0.050000000000000266,2.13,0.0,9.0,19.0,0.39999999999999997,25.0,1.08,-6.0,0.0,-1.0,3.0,-1.0,2.0,1.0
-3.0,2.99,0.75,0.0,2.0,1.0,-0.19999999999999996,-10.0,0.6099999999999999,-52.0,0.0,-18.0,-2.0,0.0,11.0,0.0
5.0,-0.1499999999999999,0.1399999999999999,0.0,10.0,-9.0,-0.8,14.0,1.8199999999999998,31.0,0.0,1.0,-3.0,1.0,-4.0,6.0
1.0,-1.58,0.18000000000000016,-2.0,9.0,-4.0,1.6,-19.0,0.9299999999999999,-2.0,0.0,-4.0,2.0,0.0,1.0,1.0
3.0,-0.43999999999999995,0.8599999999999999,-2.0,13.0,0.0,-0.20000000000000007,13.0,1.7600000000000002,15.0,0.0,-1.0,-3.0,0.0,-8.0,0.0
4.0,-0.6099999999999999,-1.9699999999999998,0.0,-13.0,6.0,-0.40000000000000013,-3.0,-0.5700000000000003,-13.0,0.0,17.0,7.0,0.0,5.0,1.0
0.0,1.58,2.3600000000000003,0.0,2.0,-1.0,-1.0,-10.0,-0.7999999999999998,20.0,0.0,3.0,2.0,1.0,-8.0,0.0
-2.0,0.040000000000000036,-1.4500000000000002,3.0,-9.0,-9.0,-0.2,-18.0,0.3400000000000001,-18.0,-15.0,-19.0,-5.0,0.0,-1.0,-3.0
0.0,-0.45999999999999996,1.2899999999999996,0.0,10.0,4.0,0.1,0.0,1.85,-24.0,0.0,-1.0,1.0,0.0,2.0,-2.0
-1.0,1.0300000000000002,-2.14,0.0,-16.0,-7.0,0.3,-45.0,-0.87,-26.0,0.0,-12.0,-6.0,-1.0,-1.0,-2.0
2.0,-2.6100000000000003,-0.8600000000000003,-3.0,6.0,1.0,-1.4,0.0,-0.15000000000000002,27.0,0.0,0.0,6.0,0.0,5.0,3.0
1.0,-0.22000000000000064,-1.37,2.0,10.0,-3.0,0.10000000000000003,89.0,0.44000000000000006,0.0,10.0,3.0,4.0,-1.0,4.0,1.0
-2.0,-1.6900000000000004,0.2599999999999998,0.0,6.0,0.0,0.7,-28.0,0.8800000000000001,-30.0,-15.0,8.0,1.0,0.0,2.0,-1.0
0.0,-0.6200000000000001,-4.24,0.0,-3.0,-10.0,-0.1,-31.0,1.42,-11.0,-10.0,-7.0,2.0,0.0,5.0,-1.0
-1.0,-1.49,-0.41999999999999993,0.0,5.0,9.0,0.7999999999999998,5.0,1.9000000000000001,-39.0,0.0,-14.0,-11.0,0.0,3.0,-2.0
6.0,1.47,-0.22999999999999998,2.0,3.0,-27.0,0.19999999999999996,-4.0,-2.0300000000000002,-15.0,0.0,1.0,8.0,0.0,0.0,1.0
-1.0,1.4499999999999997,1.7600000000000002,0.0,8.0,-4.0,-0.7,-12.0,-2.17,-6.0,0.0,8.0,8.0,-1.0,-5.0,-1.0
0.0,-0.14000000000000012,0.06999999999999984,0.0,-10.0,-2.0,-0.8,-7.0,-0.41999999999999993,18.0,0.0,-4.0,-6.0,0.0,-6.0,1.0
-1.0,0.19999999999999973,1.7699999999999996,2.0,19.0,10.0,-0.8,34.0,-0.30000000000000004,14.0,0.0,-2.0,-4.0,0.0,0.0,-3.0
4.0,-0.009999999999999787,-1.35,1.0,-12.0,-14.0,-0.1,-5.0,-1.06,-56.0,-5.0,-11.0,-5.0,0.0,3.0,8.0
-3.0,-0.6600000000000001,-1.7599999999999998,0.0,-4.0,9.0,1.5,-24.0,3.24,-3.0,0.0,6.0,1.0,1.0,2.0,-1.0
-3.0,0.010000000000000231,0.56,2.0,5.0,-3.0,-0.3,-9.0,1.76,-30.0,0.0,-4.0,2.0,0.0,2.0,-1.0
-1.0,-1.5299999999999998,-1.1599999999999997,0.0,6.0,-14.0,0.5,36.0,3.78,4.0,10.0,0.0,1.0,0.0,3.0,1.0
2.0,-1.21,-0.96,2.0,0.0,5.0,0.1,9.0,-0.06,39.0,20.0,16.0,4.0,0.0,-4.0,1.0
-3.0,0.6200000000000001,1.4000000000000004,0.0,-1.0,-13.0,0.1,32.0,1.77,2.0,10.0,9.0,3.0,0.0,8.0,0.0
-6.0,0.27,0.03000000000000025,2.0,10.0,1.0,0.0,28.0,0.32000000000000006,25.0,0.0,-22.0,-6.0,0.0,7.0,-4.0
-2.0,0.6900000000000002,0.3799999999999999,-2.0,0.0,-1.0,-0.09999999999999998,-2.0,-1.7200000000000002,21.0,0.0,-3.0,0.0,0.0,-1.0,-5.0
-2.0,0.8900000000000001,0.6199999999999999,-2.0,-1.0,-14.0,-0.20000000000000007,13.0,0.4700000000000002,-33.0,15.0,-3.0,-6.0,-1.0,3.0,-4.0
-1.0,-0.15999999999999992,1.2600000000000002,2.0,15.0,-4.0,0.3,25.0,0.09000000000000008,29.0,0.0,-1.0,0.0,0.0,7.0,-3.0
2.0,0.2599999999999998,-0.6400000000000001,-2.0,3.0,-1.0,3.0,0.0,0.0,23.0,0.0,6.0,1.0,0.0,0.0,2.0
7.0,-0.04999999999999982,0.0,0.0,-20.0,2.0,0.0,4.0,0.020000000000000018,-25.0,0.0,3.0,-2.0,0.0,3.0,5.0
0.0,1.8200000000000003,0.11999999999999966,-2.0,3.0,-10.0,0.40000000000000013,-9.0,-0.52,1.0,10.0,-12.0,-2.0,-2.0,6.0,-1.0
0.0,1.3900000000000001,2.8499999999999996,0.0,11.0,11.0,0.2,51.0,4.91,45.0,0.0,13.0,0.0,0.0,3.0,-1.0
-3.0,0.36999999999999966,0.33999999999999986,0.0,-39.0,-1.0,0.0,-65.0,-2.7199999999999998,58.0,-10.0,-2.0,4.0,0.0,-5.0,-2.0
-4.0,0.3600000000000003,-1.73,0.0,-2.0,0.0,-0.2,20.0,1.5899999999999999,-53.0,0.0,6.0,1.0,0.0,-3.0,-3.0
0.0,-1.4899999999999998,-0.6399999999999997,0.0,0.0,1.0,0.10000000000000009,6.0,0.51,3.0,0.0,-6.0,-7.0,0.0,1.0,1.0
-1.0,-0.29000000000000004,0.6099999999999999,0.0,-1.0,9.0,-1.3,23.0,-0.24,-4.0,0.0,4.0,-2.0,-1.0,-14.0,0.0
0.0,-1.3500000000000003,0.0900000000000003,0.0,2.0,7.0,-0.5000000000000001,9.0,-0.31000000000000005,43.0,20.0,-5.0,1.0,0.0,0.0,2.0
-4.0,-0.5499999999999998,2.4400000000000004,0.0,12.0,12.0,-0.09999999999999998,44.0,-2.5700000000000003,14.0,0.0,7.0,-2.0,0.0,2.0,0.0
-3.0,0.7799999999999998,0.7400000000000002,0.0,-2.0,1.0,-0.7,7.0,1.07,39.0,0.0,0.0,-1.0,0.0,2.0,-3.0
3.0,1.04,0.1100000000000001,0.0,-14.0,-10.0,1.9,-12.0,-1.2600000000000002,0.0,0.0,-3.0,-4.0,-1.0,-3.0,2.0
-8.0,0.8099999999999996,-2.05,0.0,-15.0,3.0,-0.19999999999999998,6.0,1.1,6.0,0.0,-6.0,-2.0,0.0,0.0,-6.0
-1.0,0.20999999999999996,1.25,2.0,13.0,1.0,-0.20000000000000007,9.0,1.0899999999999999,16.0,-15.0,0.0,-1.0,1.0,0.0,-2.0
0.0,-0.9399999999999995,-1.3599999999999999,0.0,17.0,-12.0,0.5,-44.0,-3.66,-15.0,0.0,-1.0,-1.0,0.0,-2.0,-1.0
9.0,0.9100000000000001,2.15,0.0,5.0,-1.0,0.6000000000000001,-10.0,-3.19,-34.0,15.0,13.0,10.0,2.0,4.0,5.0
3.0,-0.2200000000000002,1.3900000000000001,-2.0,7.0,8.0,-0.19999999999999996,29.0,-4.2,4.0,10.0,-12.0,-6.0,0.0,-6.0,2.0
2.0,-2.3400000000000003,2.0100000000000002,0.0,0.0,-2.0,-0.8999999999999999,16.0,0.83,16.0,-10.0,-1.0,-3.0,0.0,1.0,0.0
-5.0,-1.79,-3.2399999999999998,0.0,-3.0,-1.0,-1.2,-4.0,2.39,-12.0,0.0,-9.0,7.0,0.0,5.0,-2.0
-3.0,-2.08,1.9799999999999995,0.0,14.0,9.0,-1.3,2.0,-0.30000000000000004,40.0,0.0,-4.0,-6.0,1.0,-3.0,-2.0
1.0,-1.48,-2.1400000000000006,0.0,8.0,1.0,0.20000000000000007,42.0,4.75,-15.0,0.0,-6.0,4.0,0.0,-3.0,2.0
4.0,1.31,1.2800000000000002,-3.0,0.0,3.0,0.6,13.0,-1.63,14.0,10.0,6.0,5.0,-1.0,1.0,-1.0
-5.0,-0.16999999999999993,0.13999999999999968,-2.0,1.0,9.0,-0.4,13.0,-2.53,-21.0,-15.0,-2.0,-2.0,0.0,-2.0,-2.0
1.0,-2.9,3.06,0.0,28.0,23.0,-2.3,26.0,1.87,45.0,13.0,7.0,5.0,0.0,-2.0,3.0
4.0,4.05,1.0200000000000002,0.0,-11.0,0.0,-1.1,-51.0,-2.6,-41.0,0.0,-6.0,-1.0,0.0,1.0,-2.0
-3.0,-0.3999999999999999,0.6599999999999997,0.0,-1.0,9.0,-0.5,7.0,-0.29999999999999993,13.0,-24.0,9.0,9.0,-1.0,0.0,-1.0
0.0,0.6600000000000001,2.0300000000000002,-2.0,14.0,-5.0,-0.4,-9.0,-1.5300000000000002,-22.0,0.0,-25.0,-9.0,0.0,-4.0,-1.0
5.0,0.28000000000000025,-0.52,0.0,-3.0,-2.0,-0.4,-15.0,-0.20999999999999996,20.0,0.0,-8.0,-7.0,1.0,6.0,3.0
-1.0,0.3800000000000008,-0.49999999999999956,0.0,8.0,-17.0,0.0,-44.0,-0.54,40.0,0.0,-4.0,6.0,0.0,3.0,-2.0
1.0,1.11,0.9700000000000002,2.0,5.0,-4.0,0.0,17.0,-0.6699999999999999,8.0,0.0,20.0,2.0,0.0,6.0,2.0
7.0,-1.1400000000000006,-5.34,0.0,-32.0,4.0,-0.5,-58.0,-3.21,-76.0,20.0,-10.0,-5.0,0.0,-3.0,6.0
3.0,-0.6000000000000001,1.3099999999999998,0.0,-31.0,12.0,0.7,-26.0,-0.48,-28.0,0.0,5.0,4.0,0.0,1.0,0.0
4.0,0.43999999999999995,-2.01,0.0,3.0,-8.0,-0.09999999999999998,-5.0,-0.5100000000000001,-16.0,0.0,8.0,1.0,0.0,1.0,1.0
-2.0,0.3900000000000001,0.6999999999999997,2.0,-4.0,-3.0,0.09999999999999998,8.0,-0.6799999999999999,-4.0,0.0,5.0,3.0,-1.0,7.0,0.0
-2.0,-2.0299999999999994,-2.5300000000000002,2.0,7.0,3.0,1.2,-2.0,1.2799999999999998,-5.0,0.0,3.0,2.0,0.0,6.0,1.0
-4.0,-0.1399999999999999,-2.9400000000000004,0.0,-14.0,-11.0,2.1,-30.0,1.0899999999999999,-40.0,0.0,7.0,-3.0,-1.0,-1.0,-4.0
0.0,1.8900000000000001,-0.6299999999999999,0.0,-7.0,-5.0,-0.1,-28.0,0.6299999999999999,1.0,-2.0,10.0,0.0,-1.0,-2.0,2.0
3.0,-1.3599999999999999,-0.8700000000000001,-2.0,1.0,6.0,-0.5,-10.0,0.9300000000000002,-13.0,-10.0,-18.0,-10.0,0.0,-10.0,3.0
1.0,-0.07000000000000028,1.6099999999999999,0.0,5.0,3.0,-0.7,-40.0,-1.7200000000000002,-32.0,0.0,-7.0,-1.0,0.0,-5.0,0.0
5.0,-1.19,0.3599999999999999,0.0,8.0,-10.0,1.1,13.0,-0.94,-23.0,0.0,2.0,5.0,-1.0,0.0,5.0
2.0,-1.1999999999999997,1.9699999999999998,-2.0,2.0,17.0,-0.09999999999999998,20.0,-0.040000000000000036,38.0,0.0,-9.0,-1.0,-2.0,-7.0,2.0
-1.0,-1.6899999999999995,0.6099999999999999,0.0,7.0,11.0,-1.9,-39.0,-1.2000000000000002,0.0,0.0,10.0,-3.0,0.0,-3.0,-1.0
6.0,1.23,2.1,2.0,-1.0,2.0,-0.09999999999999998,25.0,-0.9099999999999999,-5.0,10.0,-10.0,-1.0,-5.0,-6.0,3.0
-1.0,-1.0799999999999996,0.18000000000000016,0.0,7.0,2.0,-0.09999999999999998,32.0,0.42999999999999994,6.0,0.0,8.0,0.0,2.0,5.0,0.0
-6.0,7.85,-3.99,2.0,-8.0,-42.0,-0.2,-100.0,-0.23,-73.0,0.0,4.0,3.0,6.0,0.0,-5.0
6.0,0.5599999999999998,0.7300000000000002,0.0,7.0,9.0,1.0,26.0,0.06000000000000005,28.0,0.0,5.0,5.0,0.0,3.0,4.0
1.0,0.9699999999999998,-1.6900000000000004,2.0,3.0,-8.0,0.0,-7.0,0.30000000000000004,6.0,0.0,-10.0,0.0,1.0,2.0,1.0
-4.0,-1.5299999999999998,-0.6200000000000001,-3.0,0.0,11.0,-0.10000000000000003,3.0,1.4500000000000002,-15.0,-10.0,-8.0,0.0,1.0,7.0,-4.0
-3.0,0.5700000000000001,-0.08000000000000007,2.0,-11.0,-6.0,0.30000000000000004,-17.0,-2.24,-8.0,0.0,-10.0,5.0,-1.0,5.0,0.0
4.0,-0.15999999999999925,0.019999999999999574,0.0,5.0,-2.0,0.8,0.0,-1.71,-19.0,0.0,7.0,7.0,0.0,1.0,4.0
-2.0,-0.4599999999999995,0.2400000000000002,0.0,1.0,1.0,1.2,-25.0,0.8,-9.0,0.0,4.0,2.0,0.0,-1.0,0.0
-1.0,1.3699999999999999,0.9300000000000002,2.0,2.0,-2.0,-0.7,-4.0,-0.79,8.0,0.0,-5.0,-2.0,0.0,2.0,1.0
1.0,1.0,1.77,-2.0,-12.0,8.0,-0.10000000000000009,-18.0,-0.43999999999999995,38.0,-10.0,9.0,0.0,0.0,-6.0,2.0
0.0,-1.12,0.1599999999999997,0.0,-6.0,17.0,0.0,-7.0,1.71,13.0,0.0,1.0,-9.0,-2.0,-2.0,1.0
-1.0,1.0799999999999996,0.5,0.0,1.0,-5.0,0.19999999999999996,-41.0,-0.6399999999999999,-28.0,0.0,-9.0,-5.0,0.0,-2.0,3.0
4.0,-0.48,1.12,0.0,-4.0,11.0,-0.2,25.0,-0.32000000000000006,35.0,0.0,-9.0,-7.0,1.0,-3.0,1.0
-2.0,0.94,-0.16999999999999993,-2.0,1.0,-5.0,0.30000000000000004,26.0,1.0000000000000002,-8.0,0.0,-28.0,-5.0,-1.0,-3.0,-5.0
4.0,-0.56,0.8999999999999999,0.0,2.0,-8.0,-0.09999999999999998,9.0,2.81,24.0,15.0,8.0,0.0,0.0,-8.0,-2.0
4.0,-0.29000000000000004,0.3400000000000003,0.0,-10.0,8.0,-0.29999999999999993,4.0,-1.4099999999999997,-11.0,0.0,-6.0,-5.0,0.0,-6.0,5.0
-1.0,-1.1600000000000001,2.09,-1.0,-16.0,13.0,0.0,-7.0,0.8099999999999998,-3.0,0.0,2.0,4.0,-1.0,4.0,-2.0
-1.0,0.45999999999999996,-3.41,0.0,1.0,-12.0,-0.4,-55.0,0.45999999999999996,1.0,0.0,-7.0,2.0,0.0,9.0,-3.0
5.0,-0.33000000000000007,1.15,0.0,9.0,-2.0,-0.2,22.0,-0.6700000000000002,-35.0,0.0,10.0,1.0,0.0,0.0,4.0
6.0,-0.050000000000000266,-1.23,2.0,3.0,5.0,1.3000000000000003,66.0,2.0,17.0,0.0,-1.0,0.0,0.0,-2.0,6.0
4.0,-0.5,-0.6499999999999999,-2.0,5.0,-12.0,0.30000000000000004,46.0,2.43,1.0,0.0,0.0,1.0,0.0,6.0,2.0
-1.0,-1.3599999999999999,-1.77,2.0,12.0,1.0,0.0,14.0,0.40000000000000013,-10.0,-15.0,11.0,4.0,1.0,2.0,3.0
1.0,-1.5499999999999998,0.08000000000000007,-3.0,-4.0,15.0,-0.8999999999999999,-2.0,-1.9499999999999997,18.0,0.0,11.0,8.0,0.0,7.0,-3.0
-4.0,1.0899999999999999,-0.26000000000000023,0.0,-5.0,4.0,-0.4,-6.0,-1.71,7.0,0.0,-2.0,0.0,0.0,5.0,-2.0
0.0,-1.4499999999999997,1.68,2.0,-2.0,26.0,-0.19999999999999998,33.0,0.7699999999999999,19.0,0.0,5.0,-3.0,-1.0,-6.0,-1.0
-3.0,2.23,-2.19,0.0,11.0,-41.0,0.0,-63.0,-1.34,-88.0,0.0,-14.0,-2.0,0.0,-1.0,1.0
-2.0,-1.85,-0.5100000000000002,0.0,-5.0,9.0,0.0,23.0,2.1399999999999997,50.0,0.0,10.0,2.0,1.0,-8.0,0.0
-6.0,0.26000000000000023,0.2999999999999998,3.0,5.0,0.0,-0.30000000000000004,-11.0,-1.25,-4.0,0.0,-2.0,3.0,0.0,3.0,-2.0
-2.0,-1.2599999999999998,0.79,0.0,7.0,14.0,-0.5,13.0,-1.0299999999999998,0.0,0.0,6.0,-3.0,0.0,2.0,-3.0
-2.0,-1.9899999999999998,-3.1400000000000006,0.0,-13.0,2.0,0.3,-54.0,-1.05,-47.0,-15.0,-4.0,1.0,1.0,1.0,-2.0
6.0,0.1200000000000001,3.0100000000000007,0.0,-4.0,-3.0,-0.3,-9.0,-1.73,-7.0,0.0,3.0,1.0,0.0,-1.0,4.0
-3.0,0.9299999999999997,1.2400000000000002,0.0,-8.0,-5.0,0.0,-40.0,-0.7,-10.0,0.0,2.0,-2.0,0.0,-7.0,-1.0
-2.0,-0.6800000000000002,0.8099999999999998,2.0,7.0,4.0,1.9,7.0,-0.6100000000000001,15.0,0.0,3.0,1.0,0.0,4.0,-2.0
3.0,-0.5699999999999998,1.06,-3.0,8.0,8.0,0.0,4.0,-1.54,-7.0,0.0,0.0,1.0,0.0,5.0,5.0
-1.0,-1.0399999999999996,-0.96,-1.0,-1.0,9.0,0.5,0.0,1.71,20.0,0.0,3.0,2.0,0.0,-3.0,-2.0
1.0,-0.22999999999999998,-1.0499999999999998,0.0,-4.0,2.0,-0.3,13.0,2.04,-36.0,0.0,-5.0,0.0,0.0,-1.0,0.0
-1.0,-0.16999999999999993,0.27,0.0,-3.0,2.0,-1.0,-29.0,-1.8399999999999999,-18.0,0.0,-3.0,1.0,-1.0,7.0,-3.0
3.0,-0.09999999999999964,-1.19,0.0,-8.0,-4.0,0.0,-10.0,0.24,-15.0,0.0,-9.0,0.0,0.0,2.0,5.0
-7.0,5.03,4.41,0.0,-22.0,11.0,-0.5,-12.0,-1.2800000000000002,31.0,0.0,3.0,1.0,0.0,-7.0,-2.0
-4.0,-0.8300000000000001,-0.6900000000000004,0.0,5.0,2.0,0.19999999999999998,-10.0,3.4899999999999998,9.0,10.0,-10.0,-1.0,0.0,1.0,-1.0
3.0,-2.51,-0.56,0.0,-10.0,18.0,-0.4,0.0,0.9900000000000002,12.0,0.0,-17.0,-4.0,0.0,-5.0,0.0
